HomeTeam,AwayTeam,Date,label,Referee,league_year,Home_lag_TeamCorners_1,Home_lag_TeamCorners_2,Home_lag_TeamCorners_3,Home_lag_TeamFouls_1,Home_lag_TeamFouls_2,Home_lag_TeamFouls_3,Home_lag_TeamRedCards_1,Home_lag_TeamRedCards_2,Home_lag_TeamRedCards_3,Home_lag_TeamShots_1,Home_lag_TeamShots_2,Home_lag_TeamShots_3,Home_lag_TeamShotsOnTarget_1,Home_lag_TeamShotsOnTarget_2,Home_lag_TeamShotsOnTarget_3,Home_lag_TeamYellowCards_1,Home_lag_TeamYellowCards_2,Home_lag_TeamYellowCards_3,Home_lag_FullTimeTeamGoals_1,Home_lag_FullTimeTeamGoals_2,Home_lag_FullTimeTeamGoals_3,Home_lag_HalfTimeTeamGoals_1,Home_lag_HalfTimeTeamGoals_2,Home_lag_HalfTimeTeamGoals_3,Home_lag_EnemyTeamCorners_1,Home_lag_EnemyTeamCorners_2,Home_lag_EnemyTeamCorners_3,Home_lag_EnemyTeamFouls_1,Home_lag_EnemyTeamFouls_2,Home_lag_EnemyTeamFouls_3,Home_lag_EnemyTeamRedCards_1,Home_lag_EnemyTeamRedCards_2,Home_lag_EnemyTeamRedCards_3,Home_lag_EnemyTeamShots_1,Home_lag_EnemyTeamShots_2,Home_lag_EnemyTeamShots_3,Home_lag_EnemyTeamShotsOnTarget_1,Home_lag_EnemyTeamShotsOnTarget_2,Home_lag_EnemyTeamShotsOnTarget_3,Home_lag_EnemyTeamYellowCards_1,Home_lag_EnemyTeamYellowCards_2,Home_lag_EnemyTeamYellowCards_3,Home_lag_FullTimeEnemyTeamGoals_1,Home_lag_FullTimeEnemyTeamGoals_2,Home_lag_FullTimeEnemyTeamGoals_3,Home_lag_HalfTimeEnemyTeamGoals_1,Home_lag_HalfTimeEnemyTeamGoals_2,Home_lag_HalfTimeEnemyTeamGoals_3,Home_lag_HalfTimeResult_1,Home_lag_HalfTimeResult_2,Home_lag_HalfTimeResult_3,Home_lag_FullTimeResult_1,Home_lag_FullTimeResult_2,Home_lag_FullTimeResult_3,Away_lag_TeamCorners_1,Away_lag_TeamCorners_2,Away_lag_TeamCorners_3,Away_lag_TeamFouls_1,Away_lag_TeamFouls_2,Away_lag_TeamFouls_3,Away_lag_TeamRedCards_1,Away_lag_TeamRedCards_2,Away_lag_TeamRedCards_3,Away_lag_TeamShots_1,Away_lag_TeamShots_2,Away_lag_TeamShots_3,Away_lag_TeamShotsOnTarget_1,Away_lag_TeamShotsOnTarget_2,Away_lag_TeamShotsOnTarget_3,Away_lag_TeamYellowCards_1,Away_lag_TeamYellowCards_2,Away_lag_TeamYellowCards_3,Away_lag_FullTimeTeamGoals_1,Away_lag_FullTimeTeamGoals_2,Away_lag_FullTimeTeamGoals_3,Away_lag_HalfTimeTeamGoals_1,Away_lag_HalfTimeTeamGoals_2,Away_lag_HalfTimeTeamGoals_3,Away_lag_EnemyTeamCorners_1,Away_lag_EnemyTeamCorners_2,Away_lag_EnemyTeamCorners_3,Away_lag_EnemyTeamFouls_1,Away_lag_EnemyTeamFouls_2,Away_lag_EnemyTeamFouls_3,Away_lag_EnemyTeamRedCards_1,Away_lag_EnemyTeamRedCards_2,Away_lag_EnemyTeamRedCards_3,Away_lag_EnemyTeamShots_1,Away_lag_EnemyTeamShots_2,Away_lag_EnemyTeamShots_3,Away_lag_EnemyTeamShotsOnTarget_1,Away_lag_EnemyTeamShotsOnTarget_2,Away_lag_EnemyTeamShotsOnTarget_3,Away_lag_EnemyTeamYellowCards_1,Away_lag_EnemyTeamYellowCards_2,Away_lag_EnemyTeamYellowCards_3,Away_lag_FullTimeEnemyTeamGoals_1,Away_lag_FullTimeEnemyTeamGoals_2,Away_lag_FullTimeEnemyTeamGoals_3,Away_lag_HalfTimeEnemyTeamGoals_1,Away_lag_HalfTimeEnemyTeamGoals_2,Away_lag_HalfTimeEnemyTeamGoals_3,Away_lag_HalfTimeResult_1,Away_lag_HalfTimeResult_2,Away_lag_HalfTimeResult_3,Away_lag_FullTimeResult_1,Away_lag_FullTimeResult_2,Away_lag_FullTimeResult_3,Month,Day
Bournemouth,Leicester,2017-09-30,0,8,2017,6,6,3,11,5,10,0,0,0,8,15,7,4,3,2,1,0,1,1,2,0,0,0,0,4,4,10,12,12,14,0,0,0,12,9,17,4,2,9,3,0,0,2,1,3,0,0,2,0,0,0,0,2,0,3,4,2,13,6,11,0,0,0,12,10,8,7,1,2,3,1,1,2,1,1,1,0,0,6,8,9,14,6,8,0,0,0,23,15,16,6,3,6,3,1,0,3,1,2,2,0,1,0,0,0,0,0,0,9,30
Chelsea,Man City,2017-09-30,2,15,2017,0,5,9,14,11,8,0,1,0,7,13,16,4,4,6,2,1,0,4,0,2,2,0,1,5,1,2,5,15,11,0,0,0,13,11,8,2,2,2,2,3,1,0,0,1,0,0,0,2,0,2,2,0,2,8,11,8,6,6,10,0,0,0,25,28,13,9,10,7,3,0,2,5,6,5,1,3,2,2,3,3,7,8,9,0,0,1,5,7,10,0,1,3,1,2,2,0,0,0,0,0,0,2,2,2,2,2,2,9,30
Huddersfield,Tottenham,2017-09-30,2,22,2017,4,8,3,13,6,14,0,0,0,9,15,10,2,3,2,2,1,2,0,1,0,0,0,0,3,4,10,9,6,11,0,0,0,5,10,19,3,1,3,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,3,11,3,20,11,14,1,0,0,15,26,15,5,8,6,2,1,1,3,0,3,2,0,2,4,1,7,10,9,14,0,0,0,10,4,12,4,0,1,4,3,3,2,0,0,0,0,0,2,0,2,2,0,2,9,30
Man United,Crystal Palace,2017-09-30,1,17,2017,4,4,11,9,15,10,0,0,0,9,16,18,4,7,8,4,1,0,1,4,2,1,1,1,8,1,5,12,14,10,0,0,0,14,7,10,4,3,5,1,1,0,0,0,2,0,0,1,2,2,0,2,2,0,2,5,13,7,14,14,0,0,0,5,14,23,0,3,5,1,5,1,0,0,0,0,0,0,8,5,3,6,13,7,0,0,0,25,13,4,9,4,2,3,1,1,5,1,1,1,1,1,0,0,0,0,0,0,9,30
Stoke,Southampton,2017-09-30,1,19,2017,5,5,5,5,11,10,0,0,0,13,13,10,2,4,5,2,1,0,0,1,2,0,0,1,0,7,11,14,13,10,0,0,0,7,14,18,4,3,8,2,3,0,4,2,2,2,1,1,0,0,0,0,0,0,8,5,7,12,13,8,0,0,0,14,13,9,4,4,1,1,1,0,0,1,0,0,1,0,4,5,4,9,14,11,0,0,0,9,14,12,4,3,3,4,5,0,1,0,2,1,0,1,0,2,0,0,2,0,9,30
West Brom,Watford,2017-09-30,0,20,2017,4,2,6,17,15,4,0,0,0,7,6,12,3,1,3,4,2,0,0,0,1,0,0,0,7,3,2,8,7,9,0,0,0,16,9,12,6,1,6,1,2,2,2,0,3,1,0,1,0,0,0,0,0,0,4,3,4,16,8,11,0,0,0,8,7,12,4,1,3,3,2,0,2,0,2,1,0,1,5,11,7,9,6,8,0,0,0,10,28,9,3,10,1,1,0,0,1,6,0,0,3,0,2,0,2,2,0,2,9,30
West Ham,Swansea,2017-09-30,1,26,2017,4,3,10,10,7,11,0,0,0,10,9,19,4,1,3,4,2,1,2,0,2,0,0,0,3,2,3,20,15,14,1,0,0,15,6,10,5,1,2,2,2,2,3,0,0,2,0,0,0,0,0,0,0,2,5,1,7,9,9,11,0,0,0,10,4,10,3,0,4,1,3,2,1,0,0,0,0,0,4,11,5,16,11,15,0,0,0,8,26,16,4,8,8,3,1,3,2,0,1,1,0,0,0,0,0,0,0,0,9,30
Arsenal,Brighton,2017-10-01,1,11,2017,7,1,10,8,15,14,0,0,0,16,11,17,6,2,9,1,3,0,2,0,3,1,0,2,4,5,3,17,11,10,0,1,0,7,13,7,3,4,2,4,1,1,0,0,0,0,0,0,2,0,2,2,0,2,2,4,2,6,12,9,0,0,0,7,9,12,3,2,6,2,0,2,1,1,3,0,0,1,8,6,6,8,5,4,0,0,0,17,15,12,5,3,3,1,0,0,0,2,1,0,0,0,0,0,2,2,0,2,10,1
Everton,Burnley,2017-10-01,2,10,2017,4,1,7,12,14,14,0,0,0,12,7,12,4,3,1,3,1,3,2,0,0,0,0,0,6,4,3,11,15,14,0,0,0,8,16,15,4,7,6,1,1,1,1,4,3,0,1,2,0,0,0,2,0,0,3,2,3,9,9,7,0,0,0,5,5,4,3,4,2,3,2,1,0,1,1,0,1,1,4,12,13,13,7,14,0,0,0,9,35,23,2,9,5,2,1,1,0,1,0,0,1,0,0,0,2,0,0,2,10,1
Newcastle,Liverpool,2017-10-01,0,6,2017,8,7,5,8,13,15,0,0,0,17,14,16,5,3,8,1,3,3,0,2,1,0,1,0,2,5,7,6,11,11,0,0,0,7,13,10,3,4,4,2,1,2,1,1,0,0,0,0,0,2,0,0,2,2,6,12,3,14,7,9,0,0,1,23,35,10,6,9,3,3,1,2,3,1,0,2,1,0,3,2,8,13,9,10,0,0,0,12,5,13,7,4,7,3,2,2,2,1,5,1,1,2,2,0,0,2,0,0,10,1
Burnley,West Ham,2017-10-14,0,28,2017,3,3,2,7,9,9,0,0,0,5,5,5,2,3,4,2,3,2,1,0,1,1,0,1,9,4,12,14,13,7,0,0,0,23,9,35,4,2,9,2,2,1,0,0,1,0,0,1,2,0,0,2,0,0,2,4,3,15,10,7,0,0,0,9,10,9,4,4,1,3,4,2,1,2,0,0,0,0,1,3,2,13,20,15,0,1,0,6,15,6,1,5,1,2,2,2,0,3,0,0,2,0,0,0,0,2,0,0,10,14
Crystal Palace,Chelsea,2017-10-14,1,1,2017,5,2,5,9,7,14,0,0,0,6,5,14,1,0,3,0,1,5,0,0,0,0,0,0,6,8,5,6,6,13,0,0,0,18,25,13,7,9,4,0,3,1,4,5,1,2,1,1,0,0,0,0,0,0,4,0,5,8,14,11,0,0,1,4,7,13,2,4,4,0,2,1,0,4,0,0,2,0,8,5,1,13,5,15,0,0,0,17,13,11,6,2,2,2,2,3,1,0,0,0,0,0,0,2,0,0,2,0,10,14
Liverpool,Man United,2017-10-14,0,15,2017,5,6,12,6,14,7,0,0,0,17,23,35,2,6,9,1,3,1,1,3,1,1,2,1,1,3,2,11,13,9,0,0,0,8,12,5,5,7,4,1,3,2,1,2,1,1,1,1,0,2,0,0,2,0,6,4,4,6,9,15,0,0,0,18,9,16,7,4,7,0,4,1,4,1,4,2,1,1,5,8,1,9,12,14,0,0,0,6,14,7,1,4,3,0,1,1,0,0,0,0,0,0,2,2,2,2,2,2,10,14
Man City,Stoke,2017-10-14,1,6,2017,8,8,11,13,6,6,0,0,0,17,25,28,6,9,10,2,3,0,1,5,6,0,1,3,4,2,3,8,7,8,0,0,0,4,5,7,2,0,1,0,1,2,0,0,0,0,0,0,0,2,2,2,2,2,5,5,5,11,5,11,0,0,0,17,13,13,6,2,4,1,2,1,2,0,1,1,0,0,6,0,7,10,14,13,0,0,0,21,7,14,3,4,3,2,2,3,1,4,2,0,2,1,2,0,0,2,0,0,10,14
Swansea,Huddersfield,2017-10-14,1,24,2017,1,5,1,13,9,9,0,0,0,6,10,4,1,3,0,2,1,3,0,1,0,0,0,0,2,4,11,15,16,11,0,0,0,9,8,26,4,4,8,3,3,1,1,2,0,0,1,0,0,0,0,0,0,0,4,4,8,7,13,6,0,0,0,6,9,15,1,2,3,1,2,1,0,0,1,0,0,0,7,3,4,4,9,6,0,0,0,14,5,10,7,3,1,1,3,1,4,0,1,3,0,0,0,0,0,0,0,0,10,14
Tottenham,Bournemouth,2017-10-14,1,27,2017,7,3,11,4,20,11,0,1,0,14,15,26,7,5,8,1,2,1,4,3,0,3,2,0,4,4,1,7,10,9,0,0,0,6,10,4,1,4,0,1,4,3,0,2,0,0,0,0,2,2,0,2,2,0,7,6,6,6,11,5,0,0,0,19,8,15,4,4,3,1,1,0,0,1,2,0,0,0,5,4,4,10,12,12,0,0,0,8,12,9,1,4,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,2,10,14
Watford,Arsenal,2017-10-14,1,22,2017,6,4,3,11,16,8,0,0,0,15,8,7,3,4,1,0,3,2,2,2,0,1,1,0,7,5,11,12,9,6,0,0,0,9,10,28,4,3,10,3,1,0,2,1,6,2,0,3,0,2,0,0,2,0,6,7,1,7,8,15,0,0,0,25,16,11,12,6,2,0,1,3,2,2,0,1,1,0,5,4,5,8,17,11,0,0,1,9,7,13,1,3,4,2,4,1,0,0,0,0,0,0,2,2,0,2,2,0,10,14
Brighton,Everton,2017-10-15,0,20,2017,5,2,4,8,6,12,0,0,0,9,7,9,1,3,2,2,2,0,0,1,1,0,0,0,6,8,6,7,8,5,0,0,0,25,17,15,12,5,3,0,1,0,2,0,2,1,0,0,0,0,0,0,2,0,9,4,1,14,12,14,0,0,0,23,12,7,4,4,3,2,3,1,0,2,0,0,0,0,3,6,4,7,11,15,0,0,0,5,8,16,2,4,7,2,1,1,1,1,4,1,0,1,0,0,0,0,2,0,10,15
Southampton,Newcastle,2017-10-15,0,11,2017,6,8,5,10,12,13,0,0,0,21,14,13,3,4,4,2,1,1,1,0,1,0,0,1,5,4,5,11,9,14,0,0,0,17,9,14,6,4,3,1,4,5,2,1,0,1,1,0,0,0,2,0,0,2,1,8,7,11,8,13,0,0,0,8,17,14,5,5,3,1,1,3,1,0,2,1,0,1,5,2,5,6,6,11,0,0,0,17,7,13,2,3,4,1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,10,15
Leicester,West Brom,2017-10-16,0,17,2017,5,3,4,10,13,6,0,0,0,8,12,10,1,7,1,0,3,1,0,2,1,0,1,0,7,6,8,6,14,6,0,0,0,19,23,15,4,6,3,1,3,1,0,3,1,0,2,0,0,0,0,0,0,0,7,4,2,12,17,15,0,0,0,9,7,6,4,3,1,3,4,2,2,0,0,2,0,0,6,7,3,11,8,7,0,0,0,15,16,9,3,6,1,0,1,2,2,2,0,1,1,0,2,0,0,0,0,0,10,16
West Ham,Brighton,2017-10-20,2,15,2017,4,2,4,14,15,10,1,0,0,8,9,10,6,4,4,2,3,4,1,1,2,1,0,0,7,1,3,11,13,20,0,0,1,20,6,15,5,1,5,2,2,2,1,0,3,0,0,2,2,0,0,0,2,0,7,5,2,12,8,6,0,0,0,12,9,7,3,1,3,4,2,2,1,0,1,0,0,0,1,6,8,10,7,8,0,0,0,13,25,17,6,12,5,1,0,1,1,2,0,0,1,0,0,0,0,0,0,2,10,20
Chelsea,Watford,2017-10-21,1,10,2017,8,4,0,6,8,14,0,0,0,15,4,7,5,2,4,1,0,2,1,0,4,1,0,2,5,8,5,7,13,5,0,0,0,14,17,13,5,6,2,2,2,2,2,1,0,2,0,0,0,0,2,0,0,2,2,6,4,8,11,16,0,0,0,11,15,8,2,3,4,1,0,3,2,2,2,0,1,1,5,7,5,10,12,9,0,0,0,9,9,10,6,4,3,0,3,1,1,2,1,1,2,0,0,0,2,2,0,2,10,21
Huddersfield,Man United,2017-10-21,1,13,2017,3,4,4,16,7,13,0,0,0,7,6,9,2,1,2,5,1,2,0,0,0,0,0,0,5,7,3,12,4,9,0,0,0,7,14,5,3,7,3,1,1,3,2,4,0,1,3,0,0,0,0,0,0,0,3,6,4,13,6,9,0,0,0,6,18,9,1,7,4,2,0,4,0,4,1,0,2,1,7,5,8,7,9,12,0,0,0,19,6,14,5,1,4,0,0,1,0,0,0,0,0,0,0,2,2,0,2,2,10,21
Man City,Burnley,2017-10-21,1,26,2017,5,8,8,5,13,6,0,0,0,20,17,25,11,6,9,0,2,3,7,1,5,3,0,1,0,4,2,8,8,7,0,0,0,5,4,5,1,2,0,1,0,1,2,0,0,1,0,0,2,0,2,2,2,2,7,3,3,11,7,9,0,0,0,20,5,5,5,2,3,2,2,3,1,1,0,0,1,0,4,9,4,14,14,13,1,0,0,8,23,9,6,4,2,2,2,2,1,0,0,1,0,0,0,2,0,0,2,0,10,21
Newcastle,Crystal Palace,2017-10-21,1,28,2017,8,1,8,12,11,8,0,0,0,19,8,17,5,5,5,2,1,1,2,1,0,1,1,0,3,5,2,11,6,6,0,0,0,12,17,7,2,2,3,1,1,2,2,1,1,0,1,0,2,0,0,0,0,0,5,5,2,7,9,7,0,0,0,14,6,5,5,1,0,2,0,1,2,0,0,2,0,0,8,6,8,6,6,6,0,0,0,15,18,25,5,7,9,1,0,3,1,4,5,1,2,1,2,0,0,2,0,0,10,21
Southampton,West Brom,2017-10-21,1,8,2017,3,6,8,11,10,12,0,0,0,12,21,14,2,3,4,1,2,1,2,1,0,0,0,0,8,5,4,12,11,9,0,0,0,19,17,9,5,6,4,2,1,4,2,2,1,1,1,1,0,0,0,0,0,0,1,7,4,6,12,17,0,0,0,5,9,7,1,4,3,2,3,4,1,2,0,0,2,0,4,6,7,13,11,8,0,0,0,11,15,16,3,3,6,2,0,1,1,2,2,0,1,1,0,2,0,0,0,0,10,21
Stoke,Bournemouth,2017-10-21,2,14,2017,0,5,5,8,11,5,0,0,0,5,17,13,1,6,2,1,1,2,2,2,0,1,1,0,5,6,0,5,10,14,0,0,0,20,21,7,11,3,4,0,2,2,7,1,4,3,0,2,0,2,0,0,2,0,5,7,6,7,6,11,0,0,0,5,19,8,1,4,4,3,1,1,0,0,1,0,0,0,9,5,4,9,10,12,0,0,0,18,8,12,6,1,4,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,10,21
Swansea,Leicester,2017-10-21,2,20,2017,5,1,5,12,13,9,0,0,0,7,6,10,3,1,3,1,2,1,2,0,1,1,0,0,3,2,4,16,15,16,0,0,0,7,9,8,2,4,4,5,3,3,0,1,2,0,0,1,2,0,0,2,0,0,4,5,3,13,10,13,0,0,0,11,8,12,3,1,7,2,0,3,1,0,2,0,0,1,1,7,6,6,6,14,0,0,0,5,19,23,1,4,6,2,1,3,1,0,3,0,0,2,0,0,0,0,0,0,10,21
Everton,Arsenal,2017-10-22,2,6,2017,1,9,4,10,14,12,0,0,0,13,23,12,6,4,4,1,2,3,1,0,2,0,0,0,7,3,6,12,7,11,0,0,0,12,5,8,3,2,4,4,2,1,1,1,1,0,1,0,0,0,0,0,0,2,5,6,7,10,7,8,0,0,0,9,25,16,6,12,6,0,0,1,1,2,2,1,1,1,2,5,4,8,8,17,0,0,0,11,9,7,2,1,3,1,2,4,2,0,0,0,0,0,2,2,2,0,2,2,10,22
Tottenham,Liverpool,2017-10-22,1,1,2017,9,7,3,9,4,20,0,0,1,18,14,15,6,7,5,1,1,2,1,4,3,0,3,2,5,4,4,7,7,10,0,0,0,5,6,10,1,1,4,3,1,4,0,0,2,0,0,0,0,2,2,2,2,2,7,5,6,7,6,14,0,0,0,19,17,23,5,2,6,0,1,3,0,1,3,0,1,2,3,1,3,13,11,13,0,0,0,6,8,12,1,5,7,2,1,3,0,1,2,0,1,1,0,0,2,0,0,2,10,22
Arsenal,Swansea,2017-10-28,1,13,2017,7,5,6,14,10,7,0,0,0,30,9,25,14,6,12,1,0,0,5,1,2,1,1,1,0,2,5,14,8,8,1,0,0,8,11,9,3,2,1,1,1,2,2,2,0,1,0,0,0,2,2,2,0,2,7,5,1,6,12,13,0,0,0,19,7,6,4,3,1,0,1,2,1,2,0,0,1,0,6,3,2,9,16,15,0,0,0,11,7,9,6,2,4,1,5,3,2,0,1,1,0,0,0,2,0,0,2,0,10,28
Bournemouth,Chelsea,2017-10-28,2,6,2017,3,5,7,10,7,6,0,0,0,7,5,19,3,1,4,1,3,1,2,0,0,2,0,0,8,9,5,17,9,10,0,0,0,10,18,8,2,6,1,0,1,0,1,1,0,0,0,0,2,0,0,2,0,0,6,8,4,13,6,8,0,0,0,14,15,4,8,5,2,2,1,0,4,1,0,1,1,0,6,5,8,16,7,13,0,0,0,16,14,17,5,5,6,3,2,2,2,2,1,1,2,0,0,0,0,2,0,0,10,28
Crystal Palace,West Ham,2017-10-28,0,27,2017,5,5,5,14,7,9,0,0,0,10,14,6,0,5,1,2,2,0,0,2,0,0,2,0,3,8,6,12,6,6,0,0,0,7,15,18,3,5,7,4,1,0,1,1,4,0,1,2,0,2,0,0,2,0,10,4,2,5,14,15,0,1,0,16,8,9,2,6,4,1,2,3,0,1,1,0,1,0,3,7,1,13,11,13,0,0,0,7,20,6,5,5,1,0,2,2,3,1,0,2,0,0,0,2,0,0,0,2,10,28
Liverpool,Huddersfield,2017-10-28,1,11,2017,5,7,5,8,7,6,0,0,0,12,19,17,7,5,2,1,0,1,1,0,1,1,0,1,3,3,1,2,13,11,0,0,0,14,6,8,6,1,5,0,2,1,4,0,1,3,0,1,0,0,0,0,0,0,4,3,4,10,16,7,0,0,0,5,7,6,3,2,1,4,5,1,2,0,0,2,0,0,7,5,7,12,12,4,0,0,0,9,7,14,3,3,7,2,1,1,1,2,4,0,1,3,2,0,0,2,0,0,10,28
Man United,Tottenham,2017-10-28,1,10,2017,7,3,6,12,13,6,0,0,0,9,6,18,3,1,7,2,2,0,1,0,4,0,0,2,4,7,5,10,7,9,0,0,0,5,19,6,3,5,1,4,0,0,2,0,0,2,0,0,0,0,2,0,0,2,3,9,7,2,9,4,0,0,0,14,18,14,6,6,7,0,1,1,4,1,4,3,0,3,5,5,4,8,7,7,0,0,0,12,5,6,7,1,1,1,3,1,1,0,0,1,0,0,2,0,2,2,2,2,10,28
Watford,Stoke,2017-10-28,2,20,2017,6,2,6,16,8,11,0,0,0,16,11,15,5,2,3,3,1,0,2,2,2,1,0,1,6,5,7,13,10,12,0,0,0,14,9,9,8,6,4,2,0,3,4,1,2,1,1,2,0,0,0,0,2,0,8,0,5,17,8,11,0,0,0,10,5,17,2,1,6,0,1,1,1,2,2,0,1,1,3,5,6,10,5,10,0,0,0,7,20,21,3,11,3,1,0,2,2,7,1,2,3,0,0,0,2,0,0,2,10,28
West Brom,Man City,2017-10-28,2,19,2017,3,1,7,8,6,12,0,0,0,7,5,9,2,1,4,1,2,3,0,1,2,0,0,2,8,4,6,10,13,11,0,0,0,20,11,15,6,3,3,0,2,0,1,1,2,0,0,1,0,0,2,0,0,0,4,5,8,10,5,13,0,0,0,15,20,17,10,11,6,2,0,2,3,7,1,1,3,0,5,0,4,6,8,8,0,0,0,6,5,4,0,1,2,3,1,0,0,2,0,0,1,0,2,2,0,2,2,2,10,28
Brighton,Southampton,2017-10-29,0,22,2017,3,7,5,13,12,8,0,0,0,7,12,9,5,3,1,0,4,2,3,1,0,2,0,0,10,1,6,5,10,7,0,0,0,16,13,25,2,6,12,1,1,0,0,1,2,0,0,1,2,0,0,2,0,0,8,3,6,10,11,10,0,0,0,20,12,21,6,2,3,0,1,2,1,2,1,0,0,0,3,8,5,8,12,11,0,0,0,7,19,17,2,5,6,1,2,1,0,2,2,0,1,1,0,0,0,2,0,0,10,29
Leicester,Everton,2017-10-29,1,1,2017,6,4,5,9,13,10,0,0,0,11,11,8,6,3,1,1,2,0,2,1,0,1,0,0,7,1,7,6,6,6,0,0,0,19,5,19,4,1,4,0,2,1,1,1,0,0,0,0,2,0,0,2,0,0,0,1,9,14,10,14,1,0,0,8,13,23,3,6,4,1,1,2,2,1,0,1,0,0,7,7,3,14,12,7,0,0,0,30,12,5,14,3,2,1,4,2,5,1,1,1,0,1,0,0,0,0,0,0,10,29
Burnley,Newcastle,2017-10-30,1,17,2017,5,7,3,6,11,7,0,0,0,6,20,5,0,5,2,3,2,2,0,1,1,0,0,1,4,4,9,10,14,14,0,1,0,15,8,23,10,6,4,2,2,2,3,1,0,1,1,0,0,0,2,0,0,2,3,8,1,12,12,11,0,0,0,7,19,8,3,5,5,4,2,1,1,2,1,0,1,1,5,3,5,14,11,6,0,0,0,10,12,17,0,2,2,2,1,1,0,2,1,0,0,1,0,2,0,2,0,0,10,30
Huddersfield,West Brom,2017-11-04,1,26,2017,2,4,3,8,10,16,0,0,0,1,5,7,0,3,2,1,4,5,0,2,0,0,2,0,9,7,5,10,12,12,0,0,0,16,9,7,8,3,3,0,2,1,3,1,2,0,0,1,0,2,0,0,2,0,1,3,1,10,8,6,0,0,0,6,7,5,4,2,1,2,1,2,2,0,1,1,0,0,2,8,4,7,10,13,0,0,0,15,20,11,5,6,3,3,0,2,3,1,1,2,0,0,0,0,0,0,0,0,11,4
Newcastle,Bournemouth,2017-11-04,2,24,2017,3,3,8,10,12,12,0,0,0,12,7,19,5,3,5,0,4,2,0,1,2,0,0,1,5,5,3,9,14,11,0,0,0,12,10,12,5,0,2,3,2,1,1,0,2,0,0,0,0,0,2,0,2,0,5,3,5,5,10,7,0,0,0,7,7,5,1,3,1,2,1,3,0,2,0,0,2,0,5,8,9,5,17,9,0,0,0,18,10,18,5,2,6,0,0,1,1,1,1,0,0,0,0,2,0,0,2,0,11,4
Southampton,Burnley,2017-11-04,2,14,2017,7,8,3,10,10,11,0,0,0,6,20,12,1,6,2,1,0,1,1,1,2,1,0,0,2,3,8,9,8,12,0,0,0,7,7,19,2,2,5,3,1,2,1,0,2,0,0,1,2,0,0,0,2,0,5,5,7,9,6,11,0,0,0,12,6,20,5,0,5,3,3,2,1,0,1,0,0,0,3,4,4,10,10,14,0,0,1,12,15,8,5,10,6,0,2,2,0,3,1,0,1,1,0,0,0,2,0,0,11,4
Stoke,Leicester,2017-11-04,0,27,2017,1,8,0,9,17,8,0,0,0,6,10,5,2,2,1,4,0,1,1,1,2,1,0,1,8,3,5,10,10,5,0,0,0,13,7,20,0,3,11,4,1,0,0,2,7,0,2,3,2,0,0,2,0,0,3,6,4,6,9,13,0,0,0,9,11,11,3,6,3,0,1,2,2,2,1,2,1,0,10,7,1,10,6,6,0,0,0,16,19,5,2,4,1,2,0,2,0,1,1,0,0,0,2,2,0,2,2,0,11,4
Swansea,Brighton,2017-11-04,2,17,2017,2,7,5,9,6,12,0,0,0,4,19,7,2,4,3,0,0,1,1,1,2,1,0,1,5,6,3,9,9,16,0,0,0,17,11,7,5,6,2,0,1,5,2,2,0,0,1,0,2,0,2,0,0,2,2,3,7,9,13,12,0,0,0,7,7,12,2,5,3,3,0,4,1,3,1,0,2,0,7,10,1,10,5,10,0,0,0,6,16,13,1,2,6,1,1,1,1,0,1,1,0,0,0,2,0,0,2,0,11,4
West Ham,Liverpool,2017-11-04,2,22,2017,2,10,4,15,5,14,0,0,1,6,16,8,2,2,6,2,1,2,2,0,1,2,0,1,11,3,7,18,13,11,0,0,0,19,7,20,9,5,5,1,0,2,2,3,1,0,2,0,2,0,2,0,0,0,9,5,7,10,8,7,0,0,0,16,12,19,8,7,5,0,1,0,3,1,0,0,1,0,2,3,3,8,2,13,0,0,0,1,14,6,0,6,1,1,0,2,0,4,0,0,3,0,0,0,0,2,0,0,11,4
Chelsea,Man United,2017-11-05,1,2,2017,5,6,8,5,13,6,0,0,0,18,14,15,5,8,5,0,2,1,1,4,1,0,1,1,5,6,5,5,16,7,0,0,0,7,16,14,1,5,5,2,3,2,0,2,2,0,1,2,0,0,0,2,2,0,6,7,3,12,12,13,0,0,0,11,9,6,3,3,1,1,2,2,1,1,0,0,0,0,3,4,7,14,10,7,0,0,0,13,5,19,4,3,5,0,4,0,0,2,0,0,2,0,0,0,0,2,0,0,11,5
Everton,Watford,2017-11-05,1,8,2017,10,0,1,10,14,10,0,1,0,16,8,13,2,3,6,2,1,1,0,2,1,0,1,0,3,7,7,6,14,12,0,0,0,9,30,12,3,14,3,0,1,4,2,5,1,2,1,0,0,0,0,0,0,0,8,6,2,10,16,8,0,0,0,13,16,11,0,5,2,4,3,1,0,2,2,0,1,0,1,6,5,9,13,10,0,0,0,6,14,9,2,8,6,4,2,0,1,4,1,1,1,1,0,0,0,0,0,2,11,5
