post_id,like,love,wow,haha,sorry,anger
10156278772706277,1949,306,1,8,2,0
10156277127916277,4479,654,38,9,1,1
10156267966291277,3054,37,32,569,233,899
"10156267630081277"",""10156267542916277",0,0,0,0,0,0
10156267843166277,1178,13,5,56,19,103
10156267618036277,3135,69,9,49,18,200
10156265407561277,3540,167,7,23,2,8
10156265414921277,2191,130,4,10,1,4
10156262913516277,2903,142,4,14,0,2
10156261169561277,1201,158,2,19,1,0
10156256499896277,8833,634,68,25,1,6
10156254332176277,11689,1397,17,34,203,1
2439567583033545,535,54,4,25,34,173
"10156251579376277"",""10156251578101277",0,0,0,0,0,0
10156252014811277,7876,948,22,41,7,4
351390815555206,865,126,4,4,0,5
10156251867616277,2853,103,14,70,25,177
10156247162961277,2212,90,1,15,0,0
10156246837131277,0,0,0,0,0,0
10156243833016277,4106,189,8,15,2,2
446758089276239,703,87,6,7,0,2
10156243631906277,4568,262,18,13,0,1
"10156243338741277"",""10156243263656277",0,0,0,0,0,0
10156243524701277,2553,146,9,15,0,1
10156243500836277,4925,269,8,35,0,0
10156240979161277,2109,365,7,11,2,0
386258332043824,547,52,11,115,121,979
"10156236371111277"",""10156236370891277",0,0,0,0,0,0
390003394981999,998,125,4,24,5,19
10156236539796277,4442,209,16,66,20,152
10156235034846277,1883,96,3,20,2,2
10156234146936277,1439,68,1,8,2,1
10156228667921277,1761,102,16,71,5,21
10156226700121277,5657,503,56,12,0,0
10156224672571277,467,4,1,39,36,262
10156224563911277,583,6,14,268,137,494
"10156224281246277"",""10156224176576277",0,0,0,0,0,0
10156224284016277,4028,102,18,39,25,265
10156218403136277,850,52,2,4,1,1
10156220309096277,2807,137,4,6,1,1
10156215982201277,14496,1341,215,110,6,2
10156216015251277,2526,148,2,18,0,1
10156214958811277,1306,111,6,1,0,0
10156205666591277,3528,199,14,3,4,0
10156201865541277,1513,91,12,1,0,0
10156201667201277,3839,220,12,2,1,0
10156198845351277,5924,136,52,18,35,6
10156197750271277,3686,297,33,5,0,0
10156197465351277,0,0,0,0,0,0
"10156195825351277"",""10156195483401277",0,0,0,0,0,0
1361135230677570,2853,601,7,17,1,4
10156195947196277,13811,1474,99,24,4,14
10156195854076277,6934,445,37,15,6,1
469912647195545,1467,260,2,7,0,1
10156192442061277,1395,81,3,5,0,0
10156191981011277,7178,352,33,34,353,8
10156191778306277,2527,115,3,9,1,0
10156189677426277,8705,514,10,31,1,3
10156188926041277,23337,682,89,26,6,0
10156188878066277,28442,2036,637,42,4,0
10156188709191277,3081,399,6,12,0,0
"10156188484111277"",""10156188134996277",0,0,0,0,0,0
10156185684191277,12656,532,254,24,4,1
10156185507641277,3076,264,4,5,22,1
10156179347051277,14722,184,46,134,235,20
10156178226111277,4656,53,84,954,390,1000
"10156177949016277"",""10156177793281277",0,0,0,0,0,0
10156177893646277,5346,229,20,70,40,170
10156176982321277,3190,278,29,8,1,1
10156176970241277,0,0,0,0,0,0
10156175431716277,2401,234,5,16,1,4
10156174694756277,7763,2472,4,5,2484,3
10156173494546277,3631,176,9,10,1,2
10156172857886277,995,52,2,1,0,0
10156171235921277,8118,1197,98,60,1,1
10156169308626277,6396,551,114,48,1,0
10156169078586277,0,0,0,0,0,0
10156166706816277,5936,1612,22,74,0,0
10156165007046277,1298,105,7,1,0,0
2306135006270314,1907,322,4,5,2,12
10156164872106277,10832,933,27,37,0,3
"10156164754486277"",""10156164499376277",0,0,0,0,0,0
10156164577881277,6138,222,15,20,11,125
10156162723771277,3424,506,5,25,0,0
10156160296151277,8221,192,14,31,1,0
10156160704531277,5505,587,9,11,1,0
