match_year,match_round,team,team_rank,team_points,team_goal_difference,team_goal_fatti,team_goal_subiti
2018,32,Hannover 96,18,18,-40,26,66
2018,33,Bayern Munich,1,74,52,83,31
2018,33,Bor. Dortmund,2,70,34,76,42
2018,33,RB Leipzig,3,65,35,62,27
2018,33,E. Frankfurt,4,54,18,59,41
2018,33,Bay. Leverkusen,5,54,13,63,50
2018,33,Bor. M'gladbach,6,52,11,51,40
2018,33,VfL Wolfsburg,7,52,8,54,46
2018,33,TSG Hoffenheim,8,51,21,68,47
2018,33,Werder Bremen,9,47,7,55,48
2018,33,F. Düsseldorf,10,41,-16,45,61
2018,33,Hertha BSC,11,40,-5,44,49
2018,33,1.FSV Mainz 05,12,37,-15,40,55
2018,33,SC Freiburg,13,33,-16,41,57
2018,33,FC Augsburg,14,32,-12,47,59
2018,33,FC Schalke 04,15,31,-18,36,54
2018,33,VfB Stuttgart,16,24,-41,29,70
2018,33,1.FC Nuremberg,17,19,-34,25,59
2018,33,Hannover 96,18,18,-42,27,69
2018,34,Bayern Munich,1,75,52,83,31
2018,34,Bor. Dortmund,2,73,35,79,44
2018,34,RB Leipzig,3,66,35,62,27
2018,34,Bor. M'gladbach,4,55,15,55,40
2018,34,Bay. Leverkusen,5,55,13,64,51
2018,34,E. Frankfurt,6,54,16,59,43
2018,34,VfL Wolfsburg,7,52,5,54,49
2018,34,TSG Hoffenheim,8,51,20,68,48
2018,34,Werder Bremen,9,50,8,56,48
2018,34,Hertha BSC,10,43,-4,48,52
2018,34,F. Düsseldorf,11,41,-17,47,64
2018,34,1.FSV Mainz 05,12,40,-13,42,55
2018,34,SC Freiburg,13,33,-19,41,60
2018,34,FC Augsburg,14,32,-13,50,63
2018,34,FC Schalke 04,15,32,-18,37,55
2018,34,VfB Stuttgart,16,27,-38,32,70
2018,34,Hannover 96,17,21,-39,30,69
2018,34,1.FC Nuremberg,18,19,-38,25,63
2018,35,Bayern Munich,1,78,56,88,32
2018,35,Bor. Dortmund,2,76,37,81,44
2018,35,RB Leipzig,3,66,34,63,29
2018,35,Bay. Leverkusen,4,58,17,69,52
2018,35,Bor. M'gladbach,5,55,13,55,42
2018,35,VfL Wolfsburg,6,55,12,62,50
2018,35,E. Frankfurt,7,54,12,60,48
2018,35,Werder Bremen,8,53,9,58,49
2018,35,TSG Hoffenheim,9,51,18,70,52
2018,35,F. Düsseldorf,10,44,-16,49,65
2018,35,Hertha BSC,11,43,-8,49,57
2018,35,1.FSV Mainz 05,12,43,-11,46,57
2018,35,SC Freiburg,13,36,-15,46,61
2018,35,FC Schalke 04,14,33,-18,37,55
2018,35,FC Augsburg,15,32,-20,51,71
2018,35,VfB Stuttgart,16,28,-38,32,70
2018,35,Hannover 96,17,21,-40,31,71
2018,35,1.FC Nuremberg,18,19,-42,26,68
