match_date,match_hour,match_round,home_team,away_team,home_goals,away_goals,bookmaker,1X,12,X2,opening_1X,opening_12,opening_X2,league_year
10.04.2016,14:30,33,Sunderland,Leicester,0,2,10bet,1.59,1.28,1.36,1.71,1.26,1.29,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,1xbet,1.67,1.35,1.36,1.68,1.34,1.36,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,888sport,1.64,1.38,1.40,1.75,1.36,1.33,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,bet-at-home,1.51,1.28,1.30,1.63,1.25,1.25,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,bet365,1.57,1.34,1.35,1.80,1.30,1.33,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,betclic,1.58,1.33,1.33,1.72,1.30,1.28,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,betfair,1.57,1.35,1.35,1.70,1.30,1.30,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,betsafe,1.60,1.34,1.34,1.75,1.30,1.28,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,betsson,1.60,1.34,1.34,1.75,1.30,1.28,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,betvictor,1.53,1.33,1.33,1.70,1.33,1.29,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,betway,1.60,1.36,1.35,1.73,1.30,1.33,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,bwin,1.65,1.25,1.33,1.75,1.22,1.30,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,comeon,1.59,1.28,1.36,1.71,1.26,1.29,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,sbobet,1.58,1.36,1.36,1.64,1.30,1.30,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,unibet,1.64,1.38,1.40,1.72,1.32,1.29,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,william hill,1.53,1.30,1.30,1.65,1.30,1.25,2015
10.04.2016,14:30,33,Sunderland,Leicester,0,2,betfair exchange,1.64,1.39,1.39,1.79,1.39,1.37,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,10bet,1.25,1.26,1.80,1.27,1.25,1.80,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,1xbet,1.28,1.31,1.88,1.28,1.33,1.84,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,888sport,1.26,1.35,1.95,1.29,1.35,1.88,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,bet-at-home,1.20,1.24,1.74,1.21,1.23,1.74,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,bet365,1.25,1.29,1.83,1.29,1.30,1.85,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,betclic,1.22,1.30,1.80,1.22,1.28,1.82,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,betfair,1.25,1.33,1.80,1.25,1.28,1.85,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,betsafe,1.22,1.30,1.85,1.23,1.29,1.85,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,betsson,1.21,1.30,1.85,1.23,1.29,1.85,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,betvictor,1.22,1.30,1.80,1.25,1.30,1.80,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,betway,1.25,1.33,1.83,1.25,1.33,1.83,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,bwin,1.26,1.22,1.83,1.26,1.22,1.85,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,comeon,1.25,1.26,1.80,1.27,1.25,1.80,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,sbobet,1.26,1.33,1.80,1.27,1.29,1.73,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,unibet,1.26,1.35,1.95,1.25,1.31,1.85,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,william hill,1.20,1.29,1.80,1.22,1.29,1.73,2015
10.04.2016,17:00,33,Tottenham,Manchester Utd,3,0,betfair exchange,1.28,1.35,1.91,1.28,1.37,2.00,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,10bet,1.77,1.26,1.26,1.74,1.26,1.29,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,1xbet,1.78,1.33,1.31,1.74,1.33,1.33,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,bet-at-home,1.67,1.25,1.23,1.63,1.25,1.25,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,bet365,1.75,1.30,1.29,1.83,1.33,1.29,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,betclic,1.72,1.30,1.28,1.70,1.30,1.25,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,betfair,1.75,1.30,1.28,1.70,1.30,1.30,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,betsafe,1.75,1.30,1.27,1.70,1.31,1.29,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,betsson,1.75,1.30,1.27,1.65,1.32,1.31,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,betvictor,1.73,1.30,1.25,1.70,1.30,1.29,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,betway,1.73,1.33,1.30,1.73,1.30,1.33,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,bwin,1.75,1.25,1.28,1.75,1.22,1.30,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,comeon,1.77,1.26,1.26,1.74,1.26,1.29,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,sbobet,1.71,1.32,1.32,1.63,1.30,1.31,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,unibet,1.83,1.35,1.32,1.76,1.31,1.28,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,william hill,1.67,1.30,1.25,1.62,1.30,1.25,2015
09.04.2016,16:00,33,Aston Villa,Bournemouth,1,2,betfair exchange,1.83,1.35,1.31,1.78,1.38,1.38,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,10bet,1.21,1.26,1.91,1.21,1.27,1.87,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,1xbet,1.23,1.33,1.96,1.24,1.35,1.90,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,bet-at-home,1.17,1.24,1.81,1.20,1.25,1.72,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,bet365,1.20,1.29,1.91,1.22,1.30,2.00,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,betclic,1.20,1.30,1.85,1.25,1.28,1.80,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,betfair,1.20,1.30,1.90,1.28,1.28,1.80,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,betsafe,1.19,1.30,1.90,1.25,1.29,1.80,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,betsson,1.19,1.30,1.95,1.25,1.29,1.80,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,betvictor,1.20,1.30,1.93,1.20,1.33,1.87,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,betway,1.22,1.33,1.90,1.22,1.33,1.90,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,bwin,1.22,1.22,1.90,1.25,1.22,1.83,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,comeon,1.21,1.26,1.91,1.21,1.27,1.87,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,sbobet,1.22,1.35,1.84,1.28,1.29,1.71,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,unibet,1.23,1.35,2.02,1.25,1.31,1.84,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,william hill,1.20,1.30,1.75,1.22,1.30,1.73,2015
09.04.2016,16:00,33,Crystal Palace,Norwich,1,0,betfair exchange,1.25,1.37,1.97,1.32,1.39,1.86,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,10bet,1.05,1.15,3.10,1.07,1.14,2.90,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,1xbet,1.08,1.18,3.36,1.05,1.14,3.95,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,888sport,1.08,1.19,3.60,1.07,1.18,3.65,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,bet-at-home,1.06,1.12,2.81,1.07,1.13,2.63,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,bet365,1.06,1.17,3.40,1.08,1.20,3.20,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,betclic,1.04,1.17,3.20,1.04,1.17,3.00,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,betfair,1.05,1.16,3.10,1.08,1.18,2.90,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,betsafe,1.04,1.15,3.30,1.06,1.18,2.95,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,betsson,1.05,1.15,3.30,1.06,1.18,2.95,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,betvictor,1.05,1.17,3.30,1.06,1.17,3.10,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,betway,1.08,1.17,3.20,1.10,1.18,2.90,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,bwin,1.07,1.08,3.30,1.07,1.09,3.25,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,comeon,1.05,1.15,3.10,1.07,1.14,2.90,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,sbobet,1.06,1.18,3.25,1.07,1.16,2.85,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,unibet,1.08,1.19,3.60,1.06,1.19,3.25,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,william hill,1.03,1.14,3.10,1.05,1.17,2.70,2015
09.04.2016,18:30,33,Manchester City,West Brom,2,1,betfair exchange,1.09,1.20,3.57,1.08,1.20,3.75,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,10bet,1.14,1.20,2.25,1.09,1.19,2.45,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,1xbet,1.15,1.25,2.49,1.17,1.26,2.33,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,bet-at-home,1.13,1.19,2.10,1.09,1.17,2.31,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,bet365,1.14,1.25,2.30,1.11,1.29,2.63,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,betclic,1.12,1.22,2.30,1.09,1.22,2.50,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,betfair,1.14,1.25,2.25,1.12,1.22,2.45,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,betsafe,1.13,1.26,2.25,1.10,1.22,2.50,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,betsson,1.13,1.25,2.30,1.10,1.22,2.50,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,betvictor,1.15,1.25,2.30,1.10,1.22,2.63,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,betway,1.17,1.25,2.25,1.11,1.25,2.50,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,bwin,1.15,1.18,2.25,1.11,1.15,2.55,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,comeon,1.14,1.20,2.25,1.09,1.19,2.45,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,sbobet,1.14,1.26,2.33,1.11,1.21,2.39,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,unibet,1.17,1.27,2.43,1.10,1.23,2.55,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,william hill,1.12,1.22,2.15,1.08,1.22,2.30,2015
09.04.2016,16:00,33,Southampton,Newcastle,3,1,betfair exchange,1.18,1.28,2.44,1.16,1.29,2.62,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,10bet,1.54,1.28,1.38,1.87,1.25,1.23,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,1xbet,1.61,1.36,1.39,2.00,1.31,1.24,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,bet-at-home,1.47,1.27,1.34,1.78,1.23,1.19,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,bet365,1.55,1.34,1.38,1.95,1.30,1.25,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,betclic,1.52,1.30,1.38,1.88,1.28,1.20,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,betfair,1.53,1.33,1.40,1.85,1.28,1.22,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,betsafe,1.60,1.34,1.33,1.75,1.31,1.28,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,betsson,1.55,1.34,1.37,1.75,1.31,1.28,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,betvictor,1.50,1.33,1.36,1.85,1.30,1.22,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,betway,1.60,1.35,1.36,1.90,1.33,1.22,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,bwin,1.62,1.25,1.36,1.91,1.22,1.22,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,comeon,1.54,1.28,1.38,1.87,1.25,1.23,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,sbobet,1.55,1.34,1.42,1.79,1.29,1.24,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,unibet,1.60,1.38,1.43,1.78,1.30,1.26,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,william hill,1.44,1.30,1.35,1.65,1.30,1.25,2015
09.04.2016,16:00,33,Swansea,Chelsea,1,0,betfair exchange,1.63,1.38,1.43,1.89,1.39,1.31,2015
09.04.2016,16:00,33,Watford,Everton,1,1,10bet,1.69,1.25,1.32,1.51,1.28,1.42,2015
09.04.2016,16:00,33,Watford,Everton,1,1,1xbet,1.74,1.35,1.32,1.64,1.34,1.39,2015
09.04.2016,16:00,33,Watford,Everton,1,1,bet-at-home,1.61,1.25,1.26,1.51,1.26,1.31,2015
09.04.2016,16:00,33,Watford,Everton,1,1,bet365,1.70,1.33,1.29,1.57,1.34,1.42,2015
09.04.2016,16:00,33,Watford,Everton,1,1,betclic,1.65,1.28,1.28,1.55,1.33,1.35,2015
09.04.2016,16:00,33,Watford,Everton,1,1,betfair,1.66,1.33,1.30,1.65,1.33,1.33,2015
09.04.2016,16:00,33,Watford,Everton,1,1,betsafe,1.65,1.31,1.30,1.65,1.31,1.31,2015
09.04.2016,16:00,33,Watford,Everton,1,1,betsson,1.70,1.31,1.30,1.65,1.31,1.31,2015
09.04.2016,16:00,33,Watford,Everton,1,1,betvictor,1.67,1.30,1.30,1.50,1.33,1.36,2015
09.04.2016,16:00,33,Watford,Everton,1,1,betway,1.67,1.33,1.33,1.55,1.35,1.40,2015
09.04.2016,16:00,33,Watford,Everton,1,1,bwin,1.70,1.22,1.33,1.57,1.26,1.36,2015
09.04.2016,16:00,33,Watford,Everton,1,1,comeon,1.69,1.25,1.32,1.51,1.28,1.42,2015
09.04.2016,16:00,33,Watford,Everton,1,1,sbobet,1.68,1.33,1.33,1.55,1.32,1.35,2015
09.04.2016,16:00,33,Watford,Everton,1,1,unibet,1.75,1.35,1.35,1.70,1.32,1.31,2015
09.04.2016,16:00,33,Watford,Everton,1,1,william hill,1.62,1.30,1.25,1.62,1.30,1.25,2015
09.04.2016,16:00,33,Watford,Everton,1,1,betfair exchange,1.75,1.36,1.35,1.74,1.40,1.37,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,10bet,1.91,1.22,1.24,1.91,1.23,1.22,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,1xbet,1.87,1.30,1.30,2.04,1.30,1.22,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,888sport,1.95,1.30,1.30,1.95,1.30,1.30,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,bet-at-home,1.76,1.22,1.22,1.76,1.22,1.21,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,bet365,1.85,1.29,1.25,2.05,1.29,1.25,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,betclic,1.85,1.25,1.25,1.82,1.28,1.22,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,betfair,1.90,1.28,1.25,1.83,1.28,1.25,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,betsafe,1.90,1.25,1.25,1.85,1.27,1.25,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,betsson,1.85,1.26,1.25,1.85,1.27,1.25,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,betvictor,1.83,1.29,1.25,1.90,1.29,1.22,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,betway,1.85,1.29,1.29,1.95,1.30,1.22,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,bwin,1.85,1.22,1.26,1.83,1.22,1.26,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,comeon,1.91,1.22,1.24,1.91,1.23,1.22,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,sbobet,1.86,1.30,1.26,1.75,1.29,1.25,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,unibet,1.96,1.30,1.30,1.98,1.28,1.22,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,william hill,1.73,1.25,1.25,1.85,1.25,1.20,2015
09.04.2016,13:45,33,West Ham,Arsenal,3,3,betfair exchange,1.93,1.31,1.31,1.92,1.35,1.32,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,10bet,1.34,1.29,1.59,1.29,1.29,1.67,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,1xbet,1.33,1.36,1.71,1.37,1.36,1.64,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,888sport,1.37,1.39,1.67,1.33,1.37,1.74,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,bet-at-home,1.27,1.28,1.54,1.28,1.27,1.54,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,bet365,1.33,1.33,1.62,1.33,1.33,1.75,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,betclic,1.33,1.33,1.58,1.35,1.33,1.58,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,betfair,1.33,1.36,1.60,1.33,1.33,1.65,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,betsafe,1.32,1.34,1.60,1.30,1.35,1.65,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,betsson,1.31,1.34,1.60,1.31,1.34,1.65,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,betvictor,1.30,1.36,1.57,1.29,1.33,1.65,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,betway,1.35,1.36,1.60,1.35,1.36,1.62,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,bwin,1.35,1.26,1.60,1.36,1.25,1.62,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,comeon,1.34,1.29,1.59,1.29,1.29,1.67,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,sbobet,1.34,1.39,1.58,1.40,1.30,1.51,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,unibet,1.37,1.39,1.67,1.30,1.33,1.70,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,william hill,1.25,1.30,1.60,1.30,1.30,1.50,2015
03.04.2016,14:30,32,Leicester,Southampton,1,0,betfair exchange,1.39,1.39,1.67,1.37,1.41,1.76,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,10bet,1.24,1.25,1.87,1.25,1.26,1.80,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,1xbet,1.26,1.31,1.94,1.21,1.33,2.03,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,888sport,1.27,1.35,1.92,1.27,1.35,1.90,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,bet-at-home,1.20,1.24,1.74,1.24,1.25,1.64,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,bet365,1.22,1.29,1.85,1.25,1.33,1.91,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,betclic,1.22,1.28,1.82,1.28,1.30,1.72,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,betfair,1.22,1.30,1.85,1.25,1.33,1.75,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,betsafe,1.24,1.30,1.80,1.27,1.30,1.75,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,betsson,1.24,1.31,1.80,1.26,1.30,1.80,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,betvictor,1.22,1.30,1.83,1.22,1.30,1.80,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,betway,1.25,1.33,1.83,1.30,1.33,1.73,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,bwin,1.25,1.22,1.83,1.30,1.22,1.75,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,comeon,1.24,1.25,1.87,1.25,1.26,1.80,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,sbobet,1.25,1.32,1.83,1.31,1.29,1.65,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,unibet,1.27,1.35,1.92,1.27,1.31,1.81,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,william hill,1.22,1.29,1.73,1.22,1.30,1.67,2015
03.04.2016,17:00,32,Manchester Utd,Everton,1,0,betfair exchange,1.29,1.34,1.93,1.31,1.38,1.90,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,10bet,1.06,1.14,3.10,1.07,1.15,2.80,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,1xbet,1.07,1.17,3.58,1.09,1.21,3.10,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,bet-at-home,1.06,1.11,2.85,1.08,1.14,2.54,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,bet365,1.07,1.18,3.20,1.07,1.20,3.20,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,betclic,1.04,1.14,3.25,1.06,1.18,2.90,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,betfair,1.06,1.15,3.20,1.05,1.16,3.20,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,betsafe,1.05,1.15,3.20,1.05,1.17,3.00,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,betsson,1.05,1.14,3.20,1.06,1.17,3.00,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,betvictor,1.05,1.15,3.50,1.10,1.18,2.90,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,betway,1.08,1.17,3.20,1.10,1.20,2.80,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,bwin,1.07,1.10,3.20,1.09,1.11,2.90,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,comeon,1.06,1.14,3.10,1.07,1.15,2.80,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,sbobet,1.07,1.17,3.25,1.09,1.19,2.56,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,unibet,1.09,1.20,3.40,1.06,1.18,3.15,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,william hill,1.04,1.15,2.90,1.05,1.17,2.80,2015
02.04.2016,16:00,32,Arsenal,Watford,4,0,betfair exchange,1.10,1.20,3.52,1.10,1.22,3.55,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,10bet,2.00,1.26,1.18,2.45,1.19,1.10,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,1xbet,2.15,1.31,1.18,2.74,1.23,1.11,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,888sport,2.15,1.33,1.21,2.15,1.33,1.21,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,bet-at-home,1.85,1.23,1.16,2.35,1.16,1.10,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,bet365,2.05,1.29,1.18,2.63,1.29,1.10,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,betclic,1.95,1.30,1.16,2.60,1.20,1.07,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,betfair,2.00,1.33,1.15,2.50,1.22,1.10,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,betsafe,2.05,1.29,1.16,2.65,1.20,1.08,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,betsson,2.10,1.27,1.16,2.65,1.20,1.08,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,betvictor,1.98,1.30,1.18,2.55,1.22,1.13,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,betway,2.00,1.30,1.20,2.50,1.22,1.13,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,bwin,2.10,1.22,1.16,2.55,1.15,1.11,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,comeon,2.00,1.26,1.18,2.45,1.19,1.10,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,sbobet,2.00,1.33,1.18,2.39,1.21,1.11,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,unibet,2.15,1.33,1.21,2.70,1.22,1.08,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,william hill,1.85,1.29,1.17,2.30,1.20,1.08,2015
02.04.2016,13:45,32,Aston Villa,Chelsea,0,4,betfair exchange,2.10,1.35,1.22,2.72,1.28,1.15,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,10bet,1.80,1.24,1.27,2.05,1.22,1.19,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,1xbet,1.93,1.31,1.26,2.08,1.31,1.21,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,bet-at-home,1.72,1.23,1.22,1.83,1.21,1.19,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,bet365,1.83,1.29,1.25,2.20,1.29,1.18,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,betclic,1.80,1.28,1.25,2.00,1.25,1.18,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,betfair,1.80,1.30,1.25,1.85,1.30,1.22,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,betsafe,1.75,1.30,1.27,1.85,1.27,1.25,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,betsson,1.80,1.30,1.26,1.85,1.27,1.25,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,betvictor,1.80,1.29,1.25,2.05,1.25,1.20,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,betway,1.83,1.33,1.25,2.00,1.29,1.22,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,bwin,1.80,1.22,1.26,2.10,1.19,1.19,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,comeon,1.80,1.24,1.27,2.05,1.22,1.19,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,sbobet,1.79,1.34,1.26,1.87,1.25,1.23,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,unibet,1.86,1.33,1.31,1.87,1.28,1.24,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,william hill,1.73,1.25,1.25,1.85,1.25,1.20,2015
02.04.2016,16:00,32,Bournemouth,Manchester City,0,4,betfair exchange,1.89,1.34,1.29,1.89,1.35,1.33,2015
