match_date,match_hour,match_round,home_team,away_team,home_goals,away_goals,bookmaker,1X,12,X2,opening_1X,opening_12,opening_X2,league_year
21.04.2019,17:00,35,Arsenal,Crystal Palace,2,3,betvictor,1.13,1.20,2.60,1.13,1.20,2.63,
21.04.2019,17:00,35,Arsenal,Crystal Palace,2,3,bwin,1.11,1.14,2.60,1.13,1.15,2.45,
21.04.2019,17:00,35,Arsenal,Crystal Palace,2,3,comeon,1.12,1.20,2.55,1.10,1.20,2.70,
21.04.2019,17:00,35,Arsenal,Crystal Palace,2,3,sbobet,1.13,1.20,2.61,1.13,1.19,2.38,
21.04.2019,17:00,35,Arsenal,Crystal Palace,2,3,unibet,1.13,1.21,2.70,1.13,1.23,2.63,
21.04.2019,17:00,35,Arsenal,Crystal Palace,2,3,william hill,1.11,1.18,2.60,1.08,1.20,2.62,
21.04.2019,17:00,35,Arsenal,Crystal Palace,2,3,youwin,1.08,1.17,2.50,1.13,1.14,2.45,
21.04.2019,17:00,35,Arsenal,Crystal Palace,2,3,betfair exchange,1.15,1.25,2.69,1.16,1.26,2.78,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,10bet,5.05,1.06,,3.95,1.14,,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,188bet,4.90,1.11,1.02,3.60,1.10,1.02,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,1xbet,5.65,1.10,1.02,4.00,1.13,1.04,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,888sport,5.10,1.10,1.02,4.10,1.13,1.04,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,bet-at-home,4.60,1.09,1.02,3.48,1.12,1.06,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,bet365,5.00,1.09,1.03,4.33,1.14,1.05,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,betclic,4.80,1.10,1.04,3.80,1.13,1.06,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,betfair,5.00,1.06,1.02,4.00,1.10,1.03,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,betsafe,5.25,1.04,,4.15,1.08,,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,betsson,5.00,1.06,,4.15,1.08,,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,betvictor,5.00,1.09,1.04,4.00,1.13,1.06,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,bwin,4.60,1.04,1.02,4.10,1.06,1.03,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,comeon,5.05,1.09,1.01,3.95,1.14,1.03,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,sbobet,3.00,1.12,1.02,3.00,1.13,1.02,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,unibet,5.10,1.10,1.02,4.10,1.13,1.04,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,william hill,5.00,1.07,1.02,3.90,1.11,1.02,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,youwin,4.20,1.07,,3.90,1.06,,
21.04.2019,17:00,35,Cardiff,Liverpool,0,2,betfair exchange,5.47,1.11,1.05,5.10,1.15,1.05,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,10bet,1.63,1.29,1.33,1.77,1.31,1.29,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,188bet,1.64,1.33,1.40,1.64,1.27,1.31,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,1xbet,1.81,1.33,1.33,1.73,1.32,1.31,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,888sport,1.68,1.32,1.36,1.68,1.30,1.38,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,bet-at-home,1.60,1.31,1.35,1.64,1.31,1.32,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,bet365,1.66,1.29,1.35,1.80,1.33,1.30,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,betclic,1.62,1.32,1.35,1.70,1.32,1.32,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,betfair,1.62,1.25,1.30,1.67,1.29,1.25,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,betsafe,1.60,1.27,1.31,1.62,1.27,1.30,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,betsson,1.60,1.27,1.31,1.62,1.27,1.30,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,betvictor,1.60,1.30,1.33,1.67,1.30,1.29,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,bwin,1.65,1.25,1.34,1.65,1.25,1.33,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,comeon,1.65,1.31,1.36,1.77,1.31,1.29,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,sbobet,1.60,1.33,1.38,1.61,1.29,1.34,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,unibet,1.68,1.32,1.36,1.68,1.30,1.38,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,william hill,1.65,1.30,1.33,1.70,1.33,1.29,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,youwin,1.57,1.29,1.33,1.65,1.25,1.33,
21.04.2019,14:30,35,Everton,Manchester Utd,4,0,betfair exchange,1.69,1.35,1.40,1.71,1.38,1.41,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,10bet,1.16,1.22,2.10,1.18,1.23,2.25,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,188bet,1.22,1.26,2.17,1.17,1.20,2.13,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,1xbet,1.14,1.20,2.10,1.18,1.23,2.28,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,888sport,1.20,1.25,2.23,1.19,1.23,2.33,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,bet-at-home,1.20,1.23,2.06,1.18,1.23,2.13,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,bet365,1.20,1.22,2.20,1.18,1.25,2.37,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,betclic,1.22,1.25,2.10,1.22,1.25,2.10,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,betfair,1.14,1.20,2.10,1.14,1.20,2.20,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,betsafe,1.15,1.19,2.15,1.14,1.18,2.21,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,betsson,1.15,1.19,2.15,1.14,1.18,2.21,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,betvictor,1.18,1.22,2.15,1.17,1.22,2.20,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,bwin,1.18,1.17,2.20,1.16,1.16,2.30,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,comeon,1.20,1.25,2.15,1.18,1.23,2.25,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,sbobet,1.21,1.27,2.08,1.17,1.24,2.09,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,unibet,1.20,1.25,2.23,1.19,1.23,2.33,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,william hill,1.17,1.22,2.20,1.15,1.22,2.25,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,youwin,1.15,1.18,2.10,1.15,1.15,2.27,
20.04.2019,16:00,35,Bournemouth,Fulham,0,1,betfair exchange,1.23,1.28,2.25,1.22,1.28,2.40,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,10bet,1.83,1.28,1.22,2.05,1.26,1.21,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,188bet,1.86,1.32,1.28,1.91,1.23,1.21,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,1xbet,1.73,1.25,1.20,2.07,1.26,1.21,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,888sport,1.87,1.32,1.26,2.15,1.25,1.22,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,bet-at-home,1.78,1.29,1.26,1.99,1.25,1.21,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,bet365,1.85,1.29,1.25,2.10,1.28,1.20,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,betclic,1.85,1.32,1.25,1.88,1.30,1.27,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,betfair,1.80,1.25,1.20,2.00,1.22,1.17,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,betsafe,1.84,1.25,1.20,2.04,1.22,1.16,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,betsson,1.84,1.25,1.20,2.04,1.22,1.16,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,betvictor,1.83,1.30,1.25,2.00,1.25,1.20,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,bwin,1.83,1.22,1.25,2.10,1.20,1.18,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,comeon,1.87,1.31,1.24,2.05,1.26,1.21,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,sbobet,1.82,1.33,1.25,1.94,1.27,1.18,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,unibet,1.93,1.30,1.25,2.15,1.25,1.22,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,william hill,1.83,1.30,1.22,2.05,1.25,1.20,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,youwin,1.78,1.29,1.20,2.08,1.18,1.17,
20.04.2019,16:00,35,Huddersfield,Watford,1,2,betfair exchange,1.92,1.35,1.29,2.10,1.33,1.27,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,10bet,1.02,1.10,3.80,1.08,1.16,3.20,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,188bet,1.06,1.13,3.90,1.07,1.13,2.95,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,1xbet,1.07,1.14,4.00,1.09,1.15,3.17,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,888sport,1.04,1.14,4.00,1.09,1.17,3.15,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,bet-at-home,1.08,1.12,3.19,1.10,1.16,2.78,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,bet365,1.07,1.12,3.75,1.09,1.20,3.20,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,betclic,1.07,1.12,3.80,1.11,1.16,3.10,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,betfair,1.04,1.08,3.75,1.06,1.13,3.10,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,betsafe,1.01,1.08,3.80,1.04,1.11,3.20,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,betsson,1.01,1.08,3.80,1.04,1.11,3.20,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,betvictor,1.07,1.13,3.60,1.09,1.15,3.20,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,bwin,1.05,1.06,3.80,1.08,1.09,3.20,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,comeon,1.04,1.13,3.90,1.08,1.16,3.20,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,sbobet,1.05,1.13,3.80,1.08,1.16,2.81,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,unibet,1.04,1.14,4.00,1.09,1.17,3.15,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,william hill,1.03,1.11,3.90,1.05,1.15,3.20,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,youwin,1.02,1.08,3.50,1.07,1.08,3.05,
20.04.2019,13:30,35,Manchester City,Tottenham,1,0,betfair exchange,1.09,1.15,4.14,1.09,1.17,4.10,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,10bet,1.30,1.35,1.56,1.38,1.35,1.56,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,188bet,1.36,1.39,1.59,1.37,1.30,1.51,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,1xbet,1.31,1.42,1.70,1.38,1.36,1.56,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,888sport,1.36,1.40,1.58,1.38,1.38,1.58,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,bet-at-home,1.33,1.37,1.54,1.35,1.34,1.56,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,bet365,1.33,1.38,1.57,1.38,1.36,1.61,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,betclic,1.35,1.40,1.55,1.38,1.38,1.55,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,betfair,1.30,1.36,1.50,1.33,1.30,1.53,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,betsafe,1.32,1.34,1.50,1.34,1.31,1.52,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,betsson,1.32,1.34,1.50,1.34,1.31,1.52,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,betvictor,1.33,1.33,1.53,1.33,1.33,1.50,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,bwin,1.35,1.30,1.53,1.35,1.30,1.55,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,comeon,1.33,1.38,1.59,1.38,1.35,1.56,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,sbobet,1.37,1.40,1.54,1.42,1.31,1.48,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,unibet,1.36,1.40,1.58,1.38,1.38,1.58,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,william hill,1.30,1.40,1.55,1.36,1.35,1.53,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,youwin,1.33,1.33,1.53,1.33,1.29,1.53,
20.04.2019,18:30,35,Newcastle,Southampton,3,1,betfair exchange,1.38,1.43,1.62,1.43,1.43,1.62,
20.04.2019,16:00,35,West Ham,Leicester,2,2,10bet,1.67,1.28,1.31,1.56,1.30,1.45,
20.04.2019,16:00,35,West Ham,Leicester,2,2,188bet,1.69,1.31,1.38,1.50,1.24,1.45,
20.04.2019,16:00,35,West Ham,Leicester,2,2,1xbet,1.61,1.25,1.28,1.53,1.31,1.47,
20.04.2019,16:00,35,West Ham,Leicester,2,2,888sport,1.68,1.32,1.36,1.63,1.32,1.41,
20.04.2019,16:00,35,West Ham,Leicester,2,2,bet-at-home,1.60,1.31,1.35,1.57,1.30,1.39,
20.04.2019,16:00,35,West Ham,Leicester,2,2,bet365,1.61,1.29,1.36,1.57,1.34,1.42,
20.04.2019,16:00,35,West Ham,Leicester,2,2,betclic,1.65,1.32,1.38,1.45,1.32,1.52,
20.04.2019,16:00,35,West Ham,Leicester,2,2,betfair,1.62,1.25,1.30,1.44,1.25,1.40,
20.04.2019,16:00,35,West Ham,Leicester,2,2,betsafe,1.63,1.25,1.31,1.62,1.25,1.32,
20.04.2019,16:00,35,West Ham,Leicester,2,2,betsson,1.63,1.25,1.31,1.62,1.25,1.32,
20.04.2019,16:00,35,West Ham,Leicester,2,2,betvictor,1.62,1.29,1.33,1.47,1.30,1.40,
20.04.2019,16:00,35,West Ham,Leicester,2,2,bwin,1.60,1.25,1.36,1.60,1.25,1.36,
20.04.2019,16:00,35,West Ham,Leicester,2,2,comeon,1.69,1.30,1.34,1.56,1.30,1.45,
20.04.2019,16:00,35,West Ham,Leicester,2,2,sbobet,1.67,1.31,1.36,1.51,1.33,1.37,
20.04.2019,16:00,35,West Ham,Leicester,2,2,unibet,1.68,1.32,1.36,1.63,1.32,1.41,
20.04.2019,16:00,35,West Ham,Leicester,2,2,william hill,1.65,1.29,1.35,1.50,1.29,1.44,
20.04.2019,16:00,35,West Ham,Leicester,2,2,youwin,1.55,1.29,1.33,1.57,1.25,1.35,
20.04.2019,16:00,35,West Ham,Leicester,2,2,betfair exchange,1.69,1.35,1.39,1.71,1.37,1.43,
20.04.2019,16:00,35,Wolves,Brighton,0,0,10bet,1.16,1.34,1.83,1.17,1.33,2.00,
20.04.2019,16:00,35,Wolves,Brighton,0,0,188bet,1.22,1.38,1.84,1.17,1.27,1.92,
20.04.2019,16:00,35,Wolves,Brighton,0,0,1xbet,1.17,1.33,1.73,1.18,1.32,2.03,
20.04.2019,16:00,35,Wolves,Brighton,0,0,888sport,1.19,1.38,1.93,1.17,1.30,2.15,
20.04.2019,16:00,35,Wolves,Brighton,0,0,bet-at-home,1.19,1.33,1.86,1.18,1.30,1.95,
20.04.2019,16:00,35,Wolves,Brighton,0,0,bet365,1.18,1.36,1.85,1.18,1.33,2.10,
20.04.2019,16:00,35,Wolves,Brighton,0,0,betclic,1.22,1.35,1.85,1.19,1.30,2.05,
20.04.2019,16:00,35,Wolves,Brighton,0,0,betfair,1.14,1.33,1.83,1.14,1.25,2.00,
20.04.2019,16:00,35,Wolves,Brighton,0,0,betsafe,1.16,1.31,1.81,1.13,1.25,2.03,
20.04.2019,16:00,35,Wolves,Brighton,0,0,betsson,1.16,1.31,1.81,1.13,1.25,2.03,
20.04.2019,16:00,35,Wolves,Brighton,0,0,betvictor,1.22,1.33,1.80,1.17,1.30,2.00,
20.04.2019,16:00,35,Wolves,Brighton,0,0,bwin,1.18,1.28,1.90,1.14,1.25,2.10,
20.04.2019,16:00,35,Wolves,Brighton,0,0,comeon,1.19,1.38,1.87,1.17,1.33,2.00,
20.04.2019,16:00,35,Wolves,Brighton,0,0,sbobet,1.21,1.36,1.84,1.19,1.27,1.93,
20.04.2019,16:00,35,Wolves,Brighton,0,0,unibet,1.19,1.38,1.93,1.17,1.30,2.15,
20.04.2019,16:00,35,Wolves,Brighton,0,0,william hill,1.17,1.36,1.85,1.15,1.33,1.95,
20.04.2019,16:00,35,Wolves,Brighton,0,0,youwin,1.15,1.33,1.83,1.13,1.25,2.08,
20.04.2019,16:00,35,Wolves,Brighton,0,0,betfair exchange,1.21,1.41,1.95,1.18,1.38,2.26,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,10bet,1.21,1.34,1.87,1.18,1.33,1.95,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,188bet,1.25,1.37,1.83,1.17,1.29,1.86,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,1xbet,1.18,1.30,1.73,1.19,1.33,1.99,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,888sport,1.22,1.36,1.89,1.20,1.34,2.00,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,bet-at-home,1.23,1.32,1.77,1.20,1.31,1.87,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,bet365,1.20,1.33,1.85,1.20,1.30,2.10,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,betclic,1.23,1.35,1.82,1.20,1.32,1.95,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,betfair,1.17,1.30,1.80,1.14,1.29,1.91,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,betsafe,1.18,1.31,1.77,1.15,1.28,1.93,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,betsson,1.18,1.31,1.77,1.15,1.28,1.93,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,betvictor,1.22,1.33,1.80,1.18,1.30,1.93,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,bwin,1.22,1.28,1.78,1.20,1.25,1.91,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,comeon,1.21,1.34,1.87,1.18,1.33,1.95,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,sbobet,1.24,1.36,1.80,1.22,1.30,1.80,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,unibet,1.22,1.36,1.89,1.20,1.34,2.00,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,william hill,1.20,1.35,1.80,1.17,1.33,1.91,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,youwin,1.18,1.29,1.78,1.18,1.25,1.90,
16.04.2019,20:45,31,Brighton,Cardiff,0,2,betfair exchange,1.26,1.40,1.88,1.23,1.37,2.00,
15.04.2019,21:00,34,Watford,Arsenal,0,1,10bet,1.80,1.29,1.29,1.83,1.27,1.29,
15.04.2019,21:00,34,Watford,Arsenal,0,1,188bet,1.79,1.30,1.33,1.74,1.23,1.30,
15.04.2019,21:00,34,Watford,Arsenal,0,1,1xbet,1.94,1.32,1.27,1.83,1.28,1.30,
15.04.2019,21:00,34,Watford,Arsenal,0,1,888sport,1.81,1.30,1.32,1.87,1.28,1.30,
15.04.2019,21:00,34,Watford,Arsenal,0,1,bet-at-home,1.72,1.27,1.31,1.76,1.27,1.29,
15.04.2019,21:00,34,Watford,Arsenal,0,1,bet365,1.80,1.29,1.29,1.85,1.28,1.30,
15.04.2019,21:00,34,Watford,Arsenal,0,1,betclic,1.75,1.30,1.30,1.80,1.28,1.30,
15.04.2019,21:00,34,Watford,Arsenal,0,1,betfair,1.73,1.25,1.25,1.73,1.22,1.25,
15.04.2019,21:00,34,Watford,Arsenal,0,1,betsafe,1.73,1.24,1.27,1.71,1.23,1.29,
15.04.2019,21:00,34,Watford,Arsenal,0,1,betsson,1.73,1.24,1.27,1.71,1.23,1.29,
15.04.2019,21:00,34,Watford,Arsenal,0,1,betvictor,1.75,1.25,1.29,1.78,1.25,1.29,
15.04.2019,21:00,34,Watford,Arsenal,0,1,bwin,1.72,1.20,1.33,1.78,1.20,1.30,
15.04.2019,21:00,34,Watford,Arsenal,0,1,comeon,1.80,1.29,1.29,1.83,1.27,1.29,
15.04.2019,21:00,34,Watford,Arsenal,0,1,sbobet,1.75,1.31,1.31,1.73,1.28,1.27,
15.04.2019,21:00,34,Watford,Arsenal,0,1,unibet,1.81,1.30,1.32,1.87,1.28,1.30,
15.04.2019,21:00,34,Watford,Arsenal,0,1,william hill,1.80,1.29,1.25,1.80,1.25,1.29,
15.04.2019,21:00,34,Watford,Arsenal,0,1,youwin,1.70,1.25,1.29,1.75,1.18,1.29,
15.04.2019,21:00,34,Watford,Arsenal,0,1,betfair exchange,1.85,1.33,1.34,1.76,1.35,1.41,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,10bet,4.30,1.11,1.03,4.15,1.12,1.03,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,188bet,4.35,1.12,1.04,3.30,1.11,1.03,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,1xbet,4.42,1.14,1.05,3.66,1.14,1.06,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,888sport,4.40,1.12,1.04,3.70,1.15,1.06,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,bet-at-home,3.25,1.15,1.06,3.11,1.14,1.08,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,bet365,4.00,1.12,1.05,3.75,1.20,1.05,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,betclic,4.20,1.12,1.06,4.20,1.12,1.06,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,betfair,4.33,1.08,1.03,3.60,1.10,1.04,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,betsafe,4.50,1.07,,3.60,1.10,,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,betsson,4.35,1.07,,3.60,1.10,,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,betvictor,4.33,1.11,1.05,3.75,1.13,1.07,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,bwin,4.00,1.05,1.04,3.40,1.08,1.06,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,comeon,4.35,1.11,1.02,4.15,1.12,1.03,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,sbobet,4.50,1.10,1.03,3.30,1.13,1.04,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,unibet,4.40,1.12,1.04,3.70,1.15,1.06,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,william hill,4.40,1.10,1.02,3.60,1.14,1.02,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,youwin,3.70,1.08,1.01,3.25,1.07,1.06,
14.04.2019,15:05,34,Crystal Palace,Manchester City,1,3,betfair exchange,4.61,1.14,1.07,3.85,1.20,1.09,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,10bet,1.17,1.29,2.10,1.17,1.25,2.20,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,188bet,1.19,1.29,2.18,1.17,1.21,2.10,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,1xbet,1.19,1.30,2.23,1.19,1.25,2.17,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,888sport,1.17,1.29,2.20,1.17,1.25,2.33,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,bet-at-home,1.19,1.26,2.03,1.18,1.24,2.11,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,bet365,1.18,1.28,2.15,1.16,1.28,2.30,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,betclic,1.20,1.27,2.10,1.19,1.25,2.20,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,betfair,1.13,1.25,2.10,1.14,1.22,2.10,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,betsafe,1.13,1.23,2.11,1.13,1.19,2.24,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,betsson,1.13,1.23,2.11,1.13,1.19,2.24,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,betvictor,1.18,1.25,2.10,1.18,1.25,2.15,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,bwin,1.16,1.22,2.10,1.16,1.17,2.25,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,comeon,1.17,1.29,2.10,1.17,1.25,2.20,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,sbobet,1.18,1.28,2.12,1.18,1.24,2.04,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,unibet,1.17,1.29,2.20,1.17,1.25,2.33,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,william hill,1.15,1.29,2.10,1.15,1.25,2.15,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,youwin,1.14,1.25,2.03,1.15,1.17,2.22,
14.04.2019,17:30,34,Liverpool,Chelsea,2,0,betfair exchange,1.20,1.31,2.22,1.21,1.29,2.48,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,10bet,1.33,1.35,1.65,1.38,1.34,1.59,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,188bet,1.34,1.36,1.65,1.37,1.28,1.55,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,1xbet,1.29,1.33,1.53,1.38,1.33,1.60,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,888sport,1.32,1.35,1.70,1.38,1.34,1.64,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,bet-at-home,1.33,1.33,1.60,1.37,1.33,1.54,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,bet365,1.30,1.35,1.61,1.38,1.36,1.61,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,betclic,1.35,1.35,1.62,1.38,1.35,1.60,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,betfair,1.29,1.30,1.57,1.33,1.30,1.57,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,betsafe,1.28,1.29,1.62,1.33,1.29,1.54,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,betsson,1.28,1.29,1.62,1.33,1.29,1.54,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,betvictor,1.30,1.33,1.57,1.36,1.33,1.53,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,bwin,1.33,1.26,1.62,1.33,1.30,1.57,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,comeon,1.33,1.35,1.65,1.38,1.34,1.59,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,sbobet,1.31,1.39,1.61,1.41,1.31,1.49,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,unibet,1.32,1.35,1.70,1.38,1.34,1.64,
13.04.2019,16:00,34,Brighton,Bournemouth,0,5,william hill,1.30,1.35,1.60,1.35,1.30,1.57,
